epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,4154.6,0.51719,0.36952,0.97743,0.99424,0.98529,0.99471,0.93463,0.39684,0.23749,0.80804,0.00963172,0.00963172,0.00963172
374,4165.86,0.51166,0.38346,0.96201,0.99587,1,0.995,0.93643,0.40605,0.23097,0.81324,0.00963073,0.00963073,0.00963073
375,4177.13,0.55101,0.40755,1.00054,0.97861,0.97509,0.98295,0.92666,0.4188,0.25495,0.82653,0.00962974,0.00962974,0.00962974
376,4188.81,0.56668,0.40309,1.00858,0.96455,0.98529,0.98413,0.91233,0.44088,0.25582,0.85278,0.00962875,0.00962875,0.00962875
377,4200.11,0.51594,0.38387,0.98151,0.98257,0.98529,0.98649,0.9097,0.42692,0.26616,0.83877,0.00962776,0.00962776,0.00962776
378,4211.4,0.53324,0.39236,0.9779,0.98449,0.99835,0.995,0.93321,0.40767,0.24034,0.82927,0.00962677,0.00962677,0.00962677
379,4222.72,0.53177,0.39752,0.98234,0.99262,0.9989,0.995,0.94111,0.3821,0.23288,0.80985,0.00962578,0.00962578,0.00962578
380,4234.05,0.54628,0.41187,0.98174,0.99564,0.99975,0.995,0.94884,0.3995,0.23861,0.82557,0.00962479,0.00962479,0.00962479
381,4245.26,0.57023,0.39764,0.99605,0.99074,0.99773,0.995,0.94581,0.3845,0.23143,0.81391,0.0096238,0.0096238,0.0096238
382,4256.49,0.54396,0.41409,0.99553,0.99665,0.98635,0.995,0.9476,0.39096,0.24029,0.82103,0.00962281,0.00962281,0.00962281
383,4267.79,0.55733,0.38698,0.99485,0.99491,0.98529,0.99395,0.94037,0.40284,0.25836,0.83193,0.00962182,0.00962182,0.00962182
384,4279.36,0.54063,0.40286,0.99032,0.99266,0.98529,0.99471,0.92813,0.42099,0.25093,0.82678,0.00962083,0.00962083,0.00962083
385,4290.77,0.52413,0.37038,0.97515,0.987,1,0.995,0.93078,0.41885,0.25348,0.83783,0.00961984,0.00961984,0.00961984
386,4302.06,0.56191,0.4041,1.00241,0.99656,0.99877,0.995,0.92386,0.43144,0.24682,0.83883,0.00961885,0.00961885,0.00961885
387,4313.27,0.54009,0.38591,0.98107,0.99349,0.98529,0.98731,0.91979,0.43042,0.25447,0.83456,0.00961786,0.00961786,0.00961786
388,4324.98,0.58157,0.42262,1.0195,0.97686,0.97059,0.98188,0.91759,0.41076,0.26757,0.83318,0.00961687,0.00961687,0.00961687
389,4336.42,0.54959,0.40665,0.99556,0.97277,0.97656,0.98762,0.92586,0.41926,0.26336,0.84104,0.00961588,0.00961588,0.00961588
390,4347.6,0.55006,0.39691,1.00639,0.97842,0.97509,0.98598,0.92952,0.41086,0.26847,0.83289,0.00961489,0.00961489,0.00961489
391,4359.07,0.52827,0.37507,0.97782,0.98527,0.97819,0.98708,0.9235,0.41149,0.27069,0.82899,0.0096139,0.0096139,0.0096139
392,4370.24,0.51356,0.37545,0.96889,0.99441,0.98788,0.995,0.92262,0.40123,0.25706,0.82691,0.00961291,0.00961291,0.00961291
393,4381.5,0.54348,0.39599,0.99197,0.98989,0.98291,0.98703,0.922,0.42883,0.2787,0.85549,0.00961192,0.00961192,0.00961192
394,4393.03,0.55398,0.40051,0.98333,0.9876,0.98529,0.99444,0.91823,0.43313,0.264,0.84663,0.00961093,0.00961093,0.00961093
395,4404.62,0.53019,0.3754,0.9917,0.99507,0.98529,0.99471,0.93008,0.40786,0.26066,0.82654,0.00960994,0.00960994,0.00960994
396,4416.02,0.56245,0.40708,1.01764,0.96434,0.98529,0.98376,0.88926,0.4824,0.30197,0.89186,0.00960895,0.00960895,0.00960895
397,4427.23,0.5255,0.39683,0.97613,0.9989,0.99642,0.995,0.93256,0.3989,0.26526,0.82233,0.00960796,0.00960796,0.00960796
398,4438.6,0.53535,0.3964,0.98898,0.99233,0.9898,0.9948,0.93675,0.37635,0.25514,0.80389,0.00960697,0.00960697,0.00960697
399,4450,0.49622,0.35852,0.96965,0.99585,0.98529,0.99471,0.92778,0.40194,0.24323,0.81697,0.00960598,0.00960598,0.00960598
400,4461.27,0.5395,0.38522,0.9893,0.99603,0.98529,0.98649,0.92672,0.41897,0.25666,0.83511,0.00960499,0.00960499,0.00960499
401,4472.48,0.5217,0.36804,0.97905,0.99535,0.984,0.98719,0.92495,0.41048,0.25761,0.82135,0.009604,0.009604,0.009604
402,4483.67,0.50847,0.37234,0.95699,0.99777,0.98529,0.99444,0.93163,0.39457,0.23667,0.81291,0.00960301,0.00960301,0.00960301
403,4495.04,0.52319,0.36724,0.98226,0.98623,0.99814,0.995,0.92942,0.39767,0.23695,0.81998,0.00960202,0.00960202,0.00960202
404,4506.43,0.49739,0.35763,0.9769,0.99794,0.98529,0.98818,0.93583,0.39669,0.25505,0.81505,0.00960103,0.00960103,0.00960103
405,4517.68,0.52856,0.40094,0.99733,0.993,0.98529,0.98874,0.92778,0.40867,0.26241,0.82918,0.00960004,0.00960004,0.00960004
406,4529,0.51253,0.38834,0.97805,0.9934,0.98529,0.99419,0.93139,0.41949,0.25985,0.84896,0.00959905,0.00959905,0.00959905
407,4540.3,0.52292,0.39014,0.97335,0.98681,0.99402,0.995,0.93184,0.41247,0.24612,0.83758,0.00959806,0.00959806,0.00959806
408,4551.71,0.51835,0.38725,0.97813,0.99813,0.9958,0.995,0.93655,0.40997,0.24367,0.82301,0.00959707,0.00959707,0.00959707
409,4562.93,0.52777,0.37953,0.97904,0.98702,0.99926,0.995,0.93599,0.42539,0.24348,0.83563,0.00959608,0.00959608,0.00959608
410,4574.3,0.55425,0.39075,0.99595,0.98821,0.99026,0.9948,0.9508,0.40354,0.25166,0.81549,0.00959509,0.00959509,0.00959509
411,4585.68,0.54946,0.40006,0.98272,0.98864,0.99029,0.9948,0.93969,0.41388,0.25401,0.81918,0.0095941,0.0095941,0.0095941
412,4596.94,0.53933,0.37744,0.97745,0.99627,0.98529,0.99444,0.92682,0.41911,0.25538,0.82515,0.00959311,0.00959311,0.00959311
413,4608.28,0.50866,0.36953,0.96577,0.98617,0.98529,0.99424,0.93317,0.41374,0.25952,0.83118,0.00959212,0.00959212,0.00959212
414,4619.69,0.5384,0.38078,0.99351,0.98258,0.97522,0.98659,0.93132,0.40439,0.25182,0.83301,0.00959113,0.00959113,0.00959113
415,4631.02,0.53431,0.38608,0.99254,0.98479,0.98476,0.9866,0.91902,0.40353,0.24537,0.83168,0.00959014,0.00959014,0.00959014
416,4642.26,0.53531,0.39231,0.98487,0.98918,0.98529,0.99444,0.92797,0.39479,0.24875,0.82104,0.00958915,0.00958915,0.00958915
417,4653.45,0.53841,0.39311,0.99897,0.9894,0.98529,0.9871,0.92101,0.43325,0.25074,0.83828,0.00958816,0.00958816,0.00958816
418,4664.61,0.50262,0.38536,0.95699,0.97321,0.97059,0.98523,0.92287,0.40832,0.25078,0.82963,0.00958717,0.00958717,0.00958717
419,4675.71,0.54179,0.39209,0.9904,0.99357,0.98529,0.98705,0.92436,0.43284,0.25205,0.85167,0.00958618,0.00958618,0.00958618
420,4686.96,0.52388,0.36519,0.98117,0.98963,0.98529,0.98776,0.93136,0.408,0.23885,0.83376,0.00958519,0.00958519,0.00958519
421,4698.19,0.53454,0.40087,0.99362,0.99411,0.98529,0.98763,0.94365,0.38509,0.22387,0.82405,0.0095842,0.0095842,0.0095842
422,4709.94,0.50468,0.38436,0.96788,0.99647,0.98529,0.99471,0.94586,0.39119,0.22967,0.8234,0.00958321,0.00958321,0.00958321
423,4721.35,0.53264,0.39228,0.97868,0.98681,0.98529,0.9904,0.92564,0.39461,0.23009,0.82903,0.00958222,0.00958222,0.00958222
424,4732.76,0.52723,0.37503,0.98948,0.9825,0.98529,0.98674,0.93412,0.39172,0.25156,0.82939,0.00958123,0.00958123,0.00958123
425,4744.01,0.51064,0.37598,0.98308,0.99225,0.98529,0.98687,0.92666,0.40089,0.24453,0.83314,0.00958024,0.00958024,0.00958024
426,4755.16,0.54226,0.39106,0.98267,0.99421,0.98529,0.98667,0.93007,0.41803,0.24385,0.86244,0.00957925,0.00957925,0.00957925
427,4766.67,0.5456,0.39257,0.99037,0.99115,0.98529,0.98685,0.92123,0.39615,0.25644,0.83868,0.00957826,0.00957826,0.00957826
428,4778.07,0.53051,0.37444,0.97778,0.99633,0.97817,0.98731,0.93963,0.38442,0.24964,0.83542,0.00957727,0.00957727,0.00957727
429,4789.59,0.48697,0.35619,0.95261,0.99586,0.98529,0.98719,0.92781,0.39777,0.23643,0.83741,0.00957628,0.00957628,0.00957628
430,4800.97,0.52789,0.39246,0.98482,0.9963,0.98529,0.98727,0.93595,0.39525,0.24075,0.82022,0.00957529,0.00957529,0.00957529
431,4812.29,0.50333,0.36655,0.95731,0.98632,0.98529,0.9832,0.93826,0.38809,0.24269,0.82084,0.0095743,0.0095743,0.0095743
432,4823.92,0.49493,0.36344,0.95002,0.99508,0.98529,0.98731,0.93483,0.38123,0.23583,0.80575,0.00957331,0.00957331,0.00957331
433,4835.26,0.53985,0.37841,0.98445,0.99681,0.98529,0.98759,0.94255,0.37365,0.2255,0.8016,0.00957232,0.00957232,0.00957232
434,4846.45,0.54415,0.3936,0.98612,0.9836,0.98529,0.98723,0.93805,0.38793,0.23523,0.80983,0.00957133,0.00957133,0.00957133
435,4857.69,0.5454,0.39554,0.97908,0.98561,0.98529,0.98747,0.94509,0.37589,0.23236,0.81163,0.00957034,0.00957034,0.00957034
436,4869.06,0.53768,0.36697,0.99025,0.99607,0.98529,0.9918,0.93982,0.37273,0.23177,0.80776,0.00956935,0.00956935,0.00956935
437,4880.38,0.53895,0.38259,0.985,0.99092,0.98529,0.99291,0.94217,0.39167,0.25029,0.81407,0.00956836,0.00956836,0.00956836
438,4891.68,0.54172,0.39581,0.98479,0.99552,0.98529,0.99239,0.93609,0.40403,0.25356,0.82003,0.00956737,0.00956737,0.00956737
439,4903.08,0.50721,0.369,0.96364,0.99508,0.98529,0.98685,0.93737,0.41108,0.25154,0.83879,0.00956638,0.00956638,0.00956638
440,4914.36,0.52594,0.37144,0.97684,0.98865,0.98529,0.99419,0.94584,0.39618,0.24893,0.81217,0.00956539,0.00956539,0.00956539
441,4925.74,0.53833,0.38302,0.98433,0.99279,0.98529,0.98683,0.9397,0.39608,0.2578,0.81445,0.0095644,0.0095644,0.0095644
442,4937.1,0.53827,0.39375,0.99426,0.9969,0.98529,0.987,0.92172,0.41738,0.23748,0.8374,0.00956341,0.00956341,0.00956341
443,4948.67,0.53513,0.38291,1.00724,0.99605,0.98529,0.9904,0.93324,0.43282,0.24871,0.8519,0.00956242,0.00956242,0.00956242
444,4960.19,0.52624,0.37169,0.98524,0.99522,0.98529,0.98685,0.92376,0.42083,0.25148,0.8371,0.00956143,0.00956143,0.00956143
445,4971.62,0.49168,0.36997,0.96487,0.99792,0.98529,0.9931,0.92738,0.42107,0.24537,0.82346,0.00956044,0.00956044,0.00956044
446,4983.09,0.562,0.39016,1.00613,0.98921,0.98351,0.99223,0.92834,0.41473,0.24903,0.81972,0.00955945,0.00955945,0.00955945
447,4994.43,0.54307,0.39252,0.97483,0.97579,0.98529,0.98988,0.92468,0.40991,0.25092,0.82491,0.00955846,0.00955846,0.00955846
448,5005.78,0.51895,0.38189,0.97346,0.99717,0.98529,0.9904,0.93298,0.41507,0.24127,0.82191,0.00955747,0.00955747,0.00955747
449,5017.36,0.51882,0.35868,0.97409,0.99768,0.98529,0.98674,0.93507,0.42882,0.26361,0.82995,0.00955648,0.00955648,0.00955648
450,5028.99,0.51239,0.35853,0.98027,0.98087,0.98529,0.98428,0.93047,0.42196,0.26622,0.83351,0.00955549,0.00955549,0.00955549
451,5040.1,0.53664,0.37789,0.99099,0.98245,0.98529,0.98393,0.92742,0.40197,0.26015,0.82372,0.0095545,0.0095545,0.0095545
452,5051.37,0.51782,0.37532,0.96765,0.99705,0.98529,0.98592,0.92501,0.4003,0.25249,0.83676,0.00955351,0.00955351,0.00955351
453,5062.6,0.52778,0.37894,0.97794,0.99672,0.98529,0.99471,0.94381,0.38688,0.24485,0.81844,0.00955252,0.00955252,0.00955252
454,5073.93,0.52233,0.36755,0.97248,0.99658,0.98529,0.99444,0.94149,0.3891,0.24977,0.81397,0.00955153,0.00955153,0.00955153
455,5085.17,0.5275,0.38472,0.97556,1,0.98791,0.995,0.93667,0.39961,0.24345,0.82363,0.00955054,0.00955054,0.00955054
456,5096.55,0.51667,0.36419,0.99343,0.98869,0.99215,0.9948,0.92784,0.39995,0.23613,0.82447,0.00954955,0.00954955,0.00954955
457,5107.9,0.52094,0.35648,0.97486,0.99186,0.9786,0.98771,0.93193,0.40243,0.24591,0.83178,0.00954856,0.00954856,0.00954856
458,5119.19,0.5104,0.38508,0.99336,0.97765,0.97509,0.98644,0.92229,0.41217,0.26688,0.83982,0.00954757,0.00954757,0.00954757
459,5130.38,0.54706,0.40236,0.99918,0.99438,0.98354,0.98731,0.93792,0.39006,0.23814,0.83186,0.00954658,0.00954658,0.00954658
460,5141.68,0.53156,0.38853,0.97902,0.99442,0.98529,0.98727,0.93491,0.40558,0.23506,0.82732,0.00954559,0.00954559,0.00954559
461,5153.07,0.52933,0.37326,0.99147,0.99491,0.98529,0.98751,0.93353,0.40285,0.23759,0.82045,0.0095446,0.0095446,0.0095446
462,5164.21,0.51124,0.36765,0.97032,0.99765,0.98529,0.98737,0.92975,0.40156,0.23251,0.82158,0.00954361,0.00954361,0.00954361
463,5175.56,0.53716,0.38716,0.99412,0.99581,0.98481,0.98693,0.93011,0.42125,0.23901,0.82763,0.00954262,0.00954262,0.00954262
464,5186.89,0.51806,0.37277,0.96853,0.99355,0.98347,0.99096,0.92542,0.39704,0.22911,0.81136,0.00954163,0.00954163,0.00954163
465,5198.46,0.50956,0.36788,0.96859,0.99357,0.98504,0.99142,0.9282,0.39387,0.24104,0.81356,0.00954064,0.00954064,0.00954064
466,5209.92,0.53047,0.3706,0.97722,0.98915,0.98529,0.99223,0.92607,0.41288,0.25764,0.81837,0.00953965,0.00953965,0.00953965
467,5221.29,0.55386,0.38407,0.99878,0.99418,0.98529,0.98806,0.92143,0.39742,0.24365,0.82711,0.00953866,0.00953866,0.00953866
468,5232.74,0.51585,0.36585,0.97935,0.99428,0.99786,0.995,0.92985,0.39704,0.24895,0.81144,0.00953767,0.00953767,0.00953767
469,5244.18,0.54874,0.404,0.99873,0.99389,0.98508,0.98785,0.93524,0.40727,0.23651,0.82941,0.00953668,0.00953668,0.00953668
470,5255.49,0.53295,0.37518,0.98021,0.98835,0.99927,0.995,0.93382,0.39472,0.2305,0.81892,0.00953569,0.00953569,0.00953569
471,5266.59,0.51859,0.37534,0.98019,0.99575,0.98529,0.98767,0.93481,0.41063,0.2442,0.83085,0.0095347,0.0095347,0.0095347
472,5277.87,0.54623,0.37933,0.9974,0.99527,0.98529,0.98759,0.93251,0.42257,0.23917,0.84265,0.00953371,0.00953371,0.00953371
473,5289.39,0.52385,0.37777,0.98686,0.99685,0.985,0.99444,0.92568,0.40942,0.23878,0.82681,0.00953272,0.00953272,0.00953272
474,5300.69,0.52379,0.38382,0.98108,0.99286,0.98529,0.99419,0.93219,0.40875,0.24556,0.82177,0.00953173,0.00953173,0.00953173
475,5312.17,0.50035,0.3675,0.96729,0.99441,0.98529,0.99118,0.93403,0.38763,0.24645,0.80329,0.00953074,0.00953074,0.00953074
476,5323.94,0.48441,0.35357,0.98626,0.98316,0.98529,0.99096,0.93419,0.39808,0.25562,0.81352,0.00952975,0.00952975,0.00952975
477,5335.4,0.51864,0.37236,0.96137,0.99656,0.98529,0.99444,0.93694,0.41406,0.2551,0.82732,0.00952876,0.00952876,0.00952876
478,5346.67,0.5034,0.35895,0.98214,0.99613,0.98529,0.98874,0.93324,0.42365,0.25435,0.83248,0.00952777,0.00952777,0.00952777
479,5358.03,0.51409,0.37616,0.97483,0.995,0.98529,0.99419,0.92411,0.41226,0.24964,0.81944,0.00952678,0.00952678,0.00952678
480,5369.34,0.54729,0.39893,0.99293,0.9943,0.98529,0.98737,0.92589,0.43387,0.24667,0.85028,0.00952579,0.00952579,0.00952579
481,5380.64,0.52126,0.3771,0.96673,0.99476,0.98529,0.98744,0.93266,0.42225,0.23755,0.83348,0.0095248,0.0095248,0.0095248
482,5392.41,0.48977,0.35638,0.95912,0.99362,0.98529,0.98858,0.93515,0.42391,0.23352,0.8382,0.00952381,0.00952381,0.00952381
483,5403.63,0.51323,0.36292,0.97005,0.99286,0.98529,0.9883,0.93581,0.42109,0.23221,0.8345,0.00952282,0.00952282,0.00952282
484,5415.01,0.51852,0.36368,0.96648,0.99378,0.98529,0.98812,0.94229,0.39947,0.23648,0.82405,0.00952183,0.00952183,0.00952183
485,5426.37,0.48618,0.35592,0.97897,0.9913,0.98529,0.98776,0.9429,0.40197,0.24357,0.83589,0.00952084,0.00952084,0.00952084
486,5437.73,0.51177,0.37624,0.97359,0.9946,0.98529,0.98751,0.93439,0.41332,0.24024,0.8381,0.00951985,0.00951985,0.00951985
487,5449.1,0.51002,0.35702,0.9671,0.99545,0.98529,0.98649,0.93128,0.42143,0.25138,0.83409,0.00951886,0.00951886,0.00951886
488,5460.37,0.51333,0.37839,0.98377,0.99348,0.98529,0.98594,0.93164,0.40328,0.25043,0.82162,0.00951787,0.00951787,0.00951787
489,5471.81,0.51766,0.3794,0.9816,0.9963,0.98529,0.99395,0.94314,0.3889,0.25185,0.80488,0.00951688,0.00951688,0.00951688
490,5483.13,0.5279,0.38995,0.99184,0.99691,0.97509,0.99399,0.93833,0.39893,0.26345,0.81042,0.00951589,0.00951589,0.00951589
491,5494.51,0.53324,0.38602,0.99225,0.99728,0.98641,0.995,0.93426,0.41403,0.2539,0.81529,0.0095149,0.0095149,0.0095149
492,5506.19,0.52846,0.38317,0.97128,0.98997,0.98713,0.9938,0.94192,0.4173,0.26398,0.83207,0.00951391,0.00951391,0.00951391
493,5517.9,0.52165,0.37786,0.99113,0.98599,0.98287,0.98625,0.91534,0.43321,0.27808,0.84517,0.00951292,0.00951292,0.00951292
494,5529.07,0.50655,0.36366,0.97016,0.99682,0.98529,0.98751,0.94082,0.39906,0.24619,0.8206,0.00951193,0.00951193,0.00951193
495,5540.31,0.50867,0.38933,0.97811,0.99612,0.98495,0.99419,0.93584,0.39127,0.23114,0.81729,0.00951094,0.00951094,0.00951094
496,5551.6,0.49314,0.36265,0.95968,0.9824,0.97509,0.9888,0.93745,0.38425,0.26018,0.81727,0.00950995,0.00950995,0.00950995
497,5563.29,0.49917,0.35798,0.96611,0.97115,0.97509,0.98854,0.93461,0.39851,0.2565,0.81456,0.00950896,0.00950896,0.00950896
498,5574.71,0.5603,0.39553,1.00593,0.97602,0.97509,0.98529,0.93677,0.39321,0.24526,0.80972,0.00950797,0.00950797,0.00950797
499,5586.07,0.51465,0.36675,0.97018,0.99413,0.976,0.98624,0.93017,0.4031,0.2708,0.81237,0.00950698,0.00950698,0.00950698
500,5597.3,0.54157,0.37653,0.99697,0.99597,0.98529,0.98698,0.93281,0.40933,0.24507,0.81728,0.00950599,0.00950599,0.00950599
501,5608.66,0.48475,0.35432,0.96667,0.99462,0.98529,0.98795,0.93218,0.41629,0.23067,0.8248,0.009505,0.009505,0.009505
502,5620.03,0.5025,0.37115,0.95707,0.99488,0.98443,0.9883,0.93055,0.406,0.24326,0.81602,0.00950401,0.00950401,0.00950401
503,5631.77,0.51338,0.36291,0.96944,0.98883,0.97776,0.98776,0.9237,0.41674,0.25107,0.81996,0.00950302,0.00950302,0.00950302
504,5643.07,0.49108,0.35783,0.97464,0.99471,0.97509,0.99375,0.93557,0.41224,0.25493,0.81651,0.00950203,0.00950203,0.00950203
505,5654.37,0.48796,0.35572,0.94614,0.98975,0.97509,0.99311,0.92752,0.42648,0.26411,0.83949,0.00950104,0.00950104,0.00950104
506,5665.7,0.52355,0.36936,0.97581,0.99309,0.97861,0.9931,0.94014,0.40769,0.22929,0.82768,0.00950005,0.00950005,0.00950005
507,5677.12,0.4892,0.35513,0.96813,0.9942,0.97693,0.98806,0.93557,0.40106,0.23708,0.81877,0.00949906,0.00949906,0.00949906
508,5688.4,0.49497,0.34861,0.96551,0.98375,1,0.99471,0.94038,0.39805,0.24104,0.83047,0.00949807,0.00949807,0.00949807
509,5699.76,0.50149,0.35087,0.95512,0.99661,0.9771,0.98747,0.93855,0.39486,0.23382,0.83113,0.00949708,0.00949708,0.00949708
510,5710.96,0.50429,0.36884,0.96434,0.9797,0.99822,0.99471,0.94554,0.37548,0.22937,0.81203,0.00949609,0.00949609,0.00949609
